fname,fx,run,budget_factor,budget,algname,fid,iid,dim
Data/Baselines\modcma_bipop_F23_I7_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.4584411889,4,1000,10000,modcma_bipop,23,7,10
Data/Baselines\modcma_bipop_F23_I7_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.2248617391,4,5000,50000,modcma_bipop,23,7,10
Data/Baselines\modcma_bipop_F23_I7_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,0.1815065219,4,10000,100000,modcma_bipop,23,7,10
Data/Baselines\modcma_bipop_F23_I7_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,4.5586691157,5,10,100,modcma_bipop,23,7,10
Data/Baselines\modcma_bipop_F23_I7_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,3.9045817058,5,50,500,modcma_bipop,23,7,10
Data/Baselines\modcma_bipop_F23_I7_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.5202494212,5,100,1000,modcma_bipop,23,7,10
Data/Baselines\modcma_bipop_F23_I7_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,0.1618791383,5,500,5000,modcma_bipop,23,7,10
Data/Baselines\modcma_bipop_F23_I7_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,0.1617074246,5,1000,10000,modcma_bipop,23,7,10
Data/Baselines\modcma_bipop_F23_I7_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,0.0803597124,5,5000,50000,modcma_bipop,23,7,10
Data/Baselines\modcma_bipop_F23_I7_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,0.0803597124,5,10000,100000,modcma_bipop,23,7,10
Data/Baselines\modcma_bipop_F23_I8_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,5.7350836352,1,10,100,modcma_bipop,23,8,10
Data/Baselines\modcma_bipop_F23_I8_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,2.6337276121,1,50,500,modcma_bipop,23,8,10
Data/Baselines\modcma_bipop_F23_I8_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,2.6337276121,1,100,1000,modcma_bipop,23,8,10
Data/Baselines\modcma_bipop_F23_I8_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,2.6307820001,1,500,5000,modcma_bipop,23,8,10
Data/Baselines\modcma_bipop_F23_I8_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,2.2719693995,1,1000,10000,modcma_bipop,23,8,10
Data/Baselines\modcma_bipop_F23_I8_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.5212506436,1,5000,50000,modcma_bipop,23,8,10
Data/Baselines\modcma_bipop_F23_I8_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,0.1226214073,1,10000,100000,modcma_bipop,23,8,10
Data/Baselines\modcma_bipop_F23_I8_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,3.251510245,2,10,100,modcma_bipop,23,8,10
Data/Baselines\modcma_bipop_F23_I8_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,3.251510245,2,50,500,modcma_bipop,23,8,10
Data/Baselines\modcma_bipop_F23_I8_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,2.4199579791,2,100,1000,modcma_bipop,23,8,10
Data/Baselines\modcma_bipop_F23_I8_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9300308744,2,500,5000,modcma_bipop,23,8,10
Data/Baselines\modcma_bipop_F23_I8_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.9300308744,2,1000,10000,modcma_bipop,23,8,10
Data/Baselines\modcma_bipop_F23_I8_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.6824572746,2,5000,50000,modcma_bipop,23,8,10
Data/Baselines\modcma_bipop_F23_I8_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.1196078416,2,10000,100000,modcma_bipop,23,8,10
Data/Baselines\modcma_bipop_F23_I8_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,2.4708178166,3,10,100,modcma_bipop,23,8,10
Data/Baselines\modcma_bipop_F23_I8_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,2.4708178166,3,50,500,modcma_bipop,23,8,10
Data/Baselines\modcma_bipop_F23_I8_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,2.4541135137,3,100,1000,modcma_bipop,23,8,10
Data/Baselines\modcma_bipop_F23_I8_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,2.0922255104,3,500,5000,modcma_bipop,23,8,10
Data/Baselines\modcma_bipop_F23_I8_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.0657665209,3,1000,10000,modcma_bipop,23,8,10
Data/Baselines\modcma_bipop_F23_I8_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,0.1411967165,3,5000,50000,modcma_bipop,23,8,10
Data/Baselines\modcma_bipop_F23_I8_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,0.1411967165,3,10000,100000,modcma_bipop,23,8,10
Data/Baselines\modcma_bipop_F23_I8_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,3.8623813786,4,10,100,modcma_bipop,23,8,10
Data/Baselines\modcma_bipop_F23_I8_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,2.4652201192,4,50,500,modcma_bipop,23,8,10
Data/Baselines\modcma_bipop_F23_I8_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.6627928073,4,100,1000,modcma_bipop,23,8,10
Data/Baselines\modcma_bipop_F23_I8_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.6627928073,4,500,5000,modcma_bipop,23,8,10
Data/Baselines\modcma_bipop_F23_I8_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.1993781347,4,1000,10000,modcma_bipop,23,8,10
Data/Baselines\modcma_bipop_F23_I8_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,0.3045738444,4,5000,50000,modcma_bipop,23,8,10
Data/Baselines\modcma_bipop_F23_I8_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,0.0187737405,4,10000,100000,modcma_bipop,23,8,10
Data/Baselines\modcma_bipop_F23_I8_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,4.272873235,5,10,100,modcma_bipop,23,8,10
Data/Baselines\modcma_bipop_F23_I8_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,2.6576466732,5,50,500,modcma_bipop,23,8,10
Data/Baselines\modcma_bipop_F23_I8_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,2.6576466732,5,100,1000,modcma_bipop,23,8,10
Data/Baselines\modcma_bipop_F23_I8_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,2.3326879074,5,500,5000,modcma_bipop,23,8,10
Data/Baselines\modcma_bipop_F23_I8_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,2.068111305,5,1000,10000,modcma_bipop,23,8,10
Data/Baselines\modcma_bipop_F23_I8_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,0.0064679046,5,5000,50000,modcma_bipop,23,8,10
Data/Baselines\modcma_bipop_F23_I8_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,0.0064679046,5,10000,100000,modcma_bipop,23,8,10
Data/Baselines\modcma_bipop_F23_I9_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,5.2890143397,1,10,100,modcma_bipop,23,9,10
Data/Baselines\modcma_bipop_F23_I9_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,2.0149981003,1,50,500,modcma_bipop,23,9,10
Data/Baselines\modcma_bipop_F23_I9_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,2.0149981003,1,100,1000,modcma_bipop,23,9,10
Data/Baselines\modcma_bipop_F23_I9_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.6897122008,1,500,5000,modcma_bipop,23,9,10
Data/Baselines\modcma_bipop_F23_I9_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.6897122008,1,1000,10000,modcma_bipop,23,9,10
Data/Baselines\modcma_bipop_F23_I9_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.30453108,1,5000,50000,modcma_bipop,23,9,10
Data/Baselines\modcma_bipop_F23_I9_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.293860907,1,10000,100000,modcma_bipop,23,9,10
Data/Baselines\modcma_bipop_F23_I9_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,3.9822597084,2,10,100,modcma_bipop,23,9,10
Data/Baselines\modcma_bipop_F23_I9_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,2.8061000782,2,50,500,modcma_bipop,23,9,10
Data/Baselines\modcma_bipop_F23_I9_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,2.8061000782,2,100,1000,modcma_bipop,23,9,10
Data/Baselines\modcma_bipop_F23_I9_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.6061541644,2,500,5000,modcma_bipop,23,9,10
Data/Baselines\modcma_bipop_F23_I9_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,0.2116844673,2,1000,10000,modcma_bipop,23,9,10
Data/Baselines\modcma_bipop_F23_I9_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,0.1046116954,2,5000,50000,modcma_bipop,23,9,10
Data/Baselines\modcma_bipop_F23_I9_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,0.0387109938,2,10000,100000,modcma_bipop,23,9,10
Data/Baselines\modcma_bipop_F23_I9_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.3514085135,3,10,100,modcma_bipop,23,9,10
Data/Baselines\modcma_bipop_F23_I9_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.3514085135,3,50,500,modcma_bipop,23,9,10
Data/Baselines\modcma_bipop_F23_I9_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.3514085135,3,100,1000,modcma_bipop,23,9,10
Data/Baselines\modcma_bipop_F23_I9_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.3514085135,3,500,5000,modcma_bipop,23,9,10
Data/Baselines\modcma_bipop_F23_I9_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.3514085135,3,1000,10000,modcma_bipop,23,9,10
Data/Baselines\modcma_bipop_F23_I9_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.1585590959,3,5000,50000,modcma_bipop,23,9,10
Data/Baselines\modcma_bipop_F23_I9_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.1585590959,3,10000,100000,modcma_bipop,23,9,10
Data/Baselines\modcma_bipop_F23_I9_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,3.0080074255,4,10,100,modcma_bipop,23,9,10
Data/Baselines\modcma_bipop_F23_I9_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,3.0080074255,4,50,500,modcma_bipop,23,9,10
Data/Baselines\modcma_bipop_F23_I9_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,3.0080074255,4,100,1000,modcma_bipop,23,9,10
Data/Baselines\modcma_bipop_F23_I9_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.8537837898,4,500,5000,modcma_bipop,23,9,10
Data/Baselines\modcma_bipop_F23_I9_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,1.3781871732,4,1000,10000,modcma_bipop,23,9,10
Data/Baselines\modcma_bipop_F23_I9_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,0.5515754105,4,5000,50000,modcma_bipop,23,9,10
Data/Baselines\modcma_bipop_F23_I9_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,0.5504040188,4,10000,100000,modcma_bipop,23,9,10
Data/Baselines\modcma_bipop_F23_I9_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,2.9683043342,5,10,100,modcma_bipop,23,9,10
Data/Baselines\modcma_bipop_F23_I9_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,2.9683043342,5,50,500,modcma_bipop,23,9,10
Data/Baselines\modcma_bipop_F23_I9_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,2.9197005518,5,100,1000,modcma_bipop,23,9,10
Data/Baselines\modcma_bipop_F23_I9_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,2.9197005518,5,500,5000,modcma_bipop,23,9,10
Data/Baselines\modcma_bipop_F23_I9_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,0.2526152967,5,1000,10000,modcma_bipop,23,9,10
Data/Baselines\modcma_bipop_F23_I9_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,0.1652087914,5,5000,50000,modcma_bipop,23,9,10
Data/Baselines\modcma_bipop_F23_I9_10D\data_f23_Katsuura\IOHprofiler_f23_DIM10.dat,0.1652087914,5,10000,100000,modcma_bipop,23,9,10
Data/Baselines\modcma_bipop_F24_I10_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,112.6671223013,1,10,100,modcma_bipop,24,10,10
Data/Baselines\modcma_bipop_F24_I10_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,37.6979819424,1,50,500,modcma_bipop,24,10,10
Data/Baselines\modcma_bipop_F24_I10_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,37.6979819424,1,100,1000,modcma_bipop,24,10,10
Data/Baselines\modcma_bipop_F24_I10_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,8.1373273564,1,500,5000,modcma_bipop,24,10,10
Data/Baselines\modcma_bipop_F24_I10_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,8.1373273564,1,1000,10000,modcma_bipop,24,10,10
Data/Baselines\modcma_bipop_F24_I10_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,8.1373273564,1,5000,50000,modcma_bipop,24,10,10
Data/Baselines\modcma_bipop_F24_I10_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,8.1373273564,1,10000,100000,modcma_bipop,24,10,10
Data/Baselines\modcma_bipop_F24_I10_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,90.6822156003,2,10,100,modcma_bipop,24,10,10
Data/Baselines\modcma_bipop_F24_I10_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,53.3073891907,2,50,500,modcma_bipop,24,10,10
Data/Baselines\modcma_bipop_F24_I10_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,53.0417939193,2,100,1000,modcma_bipop,24,10,10
Data/Baselines\modcma_bipop_F24_I10_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,47.5065846057,2,500,5000,modcma_bipop,24,10,10
Data/Baselines\modcma_bipop_F24_I10_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,17.8617236251,2,1000,10000,modcma_bipop,24,10,10
Data/Baselines\modcma_bipop_F24_I10_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,17.8617236251,2,5000,50000,modcma_bipop,24,10,10
Data/Baselines\modcma_bipop_F24_I10_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,9.020087975,2,10000,100000,modcma_bipop,24,10,10
Data/Baselines\modcma_bipop_F24_I10_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,100.6011765132,3,10,100,modcma_bipop,24,10,10
Data/Baselines\modcma_bipop_F24_I10_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,63.7879296561,3,50,500,modcma_bipop,24,10,10
Data/Baselines\modcma_bipop_F24_I10_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,53.4608154065,3,100,1000,modcma_bipop,24,10,10
Data/Baselines\modcma_bipop_F24_I10_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,12.0790327947,3,500,5000,modcma_bipop,24,10,10
Data/Baselines\modcma_bipop_F24_I10_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,12.0790327947,3,1000,10000,modcma_bipop,24,10,10
Data/Baselines\modcma_bipop_F24_I10_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,12.0790327947,3,5000,50000,modcma_bipop,24,10,10
Data/Baselines\modcma_bipop_F24_I10_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,11.9373130547,3,10000,100000,modcma_bipop,24,10,10
Data/Baselines\modcma_bipop_F24_I10_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,93.3065092117,4,10,100,modcma_bipop,24,10,10
Data/Baselines\modcma_bipop_F24_I10_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,63.8717797549,4,50,500,modcma_bipop,24,10,10
Data/Baselines\modcma_bipop_F24_I10_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,40.6261007491,4,100,1000,modcma_bipop,24,10,10
Data/Baselines\modcma_bipop_F24_I10_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,20.7351098753,4,500,5000,modcma_bipop,24,10,10
Data/Baselines\modcma_bipop_F24_I10_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,20.7351098753,4,1000,10000,modcma_bipop,24,10,10
Data/Baselines\modcma_bipop_F24_I10_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,8.0532187163,4,5000,50000,modcma_bipop,24,10,10
Data/Baselines\modcma_bipop_F24_I10_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,8.0532187163,4,10000,100000,modcma_bipop,24,10,10
Data/Baselines\modcma_bipop_F24_I10_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,104.9866592811,5,10,100,modcma_bipop,24,10,10
Data/Baselines\modcma_bipop_F24_I10_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,64.0878770263,5,50,500,modcma_bipop,24,10,10
Data/Baselines\modcma_bipop_F24_I10_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,63.2654372501,5,100,1000,modcma_bipop,24,10,10
Data/Baselines\modcma_bipop_F24_I10_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,54.1080366804,5,500,5000,modcma_bipop,24,10,10
Data/Baselines\modcma_bipop_F24_I10_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,20.2347212691,5,1000,10000,modcma_bipop,24,10,10
Data/Baselines\modcma_bipop_F24_I10_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,19.9874980609,5,5000,50000,modcma_bipop,24,10,10
Data/Baselines\modcma_bipop_F24_I10_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,14.1282575598,5,10000,100000,modcma_bipop,24,10,10
Data/Baselines\modcma_bipop_F24_I1_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,78.647828112,1,10,100,modcma_bipop,24,1,10
Data/Baselines\modcma_bipop_F24_I1_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,52.2435412281,1,50,500,modcma_bipop,24,1,10
Data/Baselines\modcma_bipop_F24_I1_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,46.9299325374,1,100,1000,modcma_bipop,24,1,10
Data/Baselines\modcma_bipop_F24_I1_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,13.3443910121,1,500,5000,modcma_bipop,24,1,10
Data/Baselines\modcma_bipop_F24_I1_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,13.3274129066,1,1000,10000,modcma_bipop,24,1,10
Data/Baselines\modcma_bipop_F24_I1_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,13.3274129066,1,5000,50000,modcma_bipop,24,1,10
Data/Baselines\modcma_bipop_F24_I1_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,11.4701286335,1,10000,100000,modcma_bipop,24,1,10
Data/Baselines\modcma_bipop_F24_I1_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,74.1273318967,2,10,100,modcma_bipop,24,1,10
Data/Baselines\modcma_bipop_F24_I1_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,53.2553976481,2,50,500,modcma_bipop,24,1,10
Data/Baselines\modcma_bipop_F24_I1_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,53.2553976481,2,100,1000,modcma_bipop,24,1,10
Data/Baselines\modcma_bipop_F24_I1_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,10.1167279822,2,500,5000,modcma_bipop,24,1,10
Data/Baselines\modcma_bipop_F24_I1_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,10.116727982,2,1000,10000,modcma_bipop,24,1,10
Data/Baselines\modcma_bipop_F24_I1_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,10.116727982,2,5000,50000,modcma_bipop,24,1,10
Data/Baselines\modcma_bipop_F24_I1_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,10.116727982,2,10000,100000,modcma_bipop,24,1,10
Data/Baselines\modcma_bipop_F24_I1_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,77.1110617648,3,10,100,modcma_bipop,24,1,10
Data/Baselines\modcma_bipop_F24_I1_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,65.7973223019,3,50,500,modcma_bipop,24,1,10
Data/Baselines\modcma_bipop_F24_I1_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,59.2250490015,3,100,1000,modcma_bipop,24,1,10
Data/Baselines\modcma_bipop_F24_I1_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,25.7228627177,3,500,5000,modcma_bipop,24,1,10
Data/Baselines\modcma_bipop_F24_I1_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,25.6673186046,3,1000,10000,modcma_bipop,24,1,10
Data/Baselines\modcma_bipop_F24_I1_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,12.0973088535,3,5000,50000,modcma_bipop,24,1,10
Data/Baselines\modcma_bipop_F24_I1_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,12.0973088518,3,10000,100000,modcma_bipop,24,1,10
Data/Baselines\modcma_bipop_F24_I1_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,100.6675793843,4,10,100,modcma_bipop,24,1,10
Data/Baselines\modcma_bipop_F24_I1_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,76.9444910778,4,50,500,modcma_bipop,24,1,10
Data/Baselines\modcma_bipop_F24_I1_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,72.25044653,4,100,1000,modcma_bipop,24,1,10
Data/Baselines\modcma_bipop_F24_I1_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,18.6558874156,4,500,5000,modcma_bipop,24,1,10
Data/Baselines\modcma_bipop_F24_I1_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,18.6555879088,4,1000,10000,modcma_bipop,24,1,10
Data/Baselines\modcma_bipop_F24_I1_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,15.5947149593,4,5000,50000,modcma_bipop,24,1,10
Data/Baselines\modcma_bipop_F24_I1_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,11.9999729256,4,10000,100000,modcma_bipop,24,1,10
Data/Baselines\modcma_bipop_F24_I1_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,108.6453751678,5,10,100,modcma_bipop,24,1,10
Data/Baselines\modcma_bipop_F24_I1_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,60.5926883781,5,50,500,modcma_bipop,24,1,10
Data/Baselines\modcma_bipop_F24_I1_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,60.5926883781,5,100,1000,modcma_bipop,24,1,10
Data/Baselines\modcma_bipop_F24_I1_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,11.5148733664,5,500,5000,modcma_bipop,24,1,10
Data/Baselines\modcma_bipop_F24_I1_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,11.5148733478,5,1000,10000,modcma_bipop,24,1,10
Data/Baselines\modcma_bipop_F24_I1_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,11.5148733478,5,5000,50000,modcma_bipop,24,1,10
Data/Baselines\modcma_bipop_F24_I1_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,2.7866830339,5,10000,100000,modcma_bipop,24,1,10
Data/Baselines\modcma_bipop_F24_I2_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,110.9439172175,1,10,100,modcma_bipop,24,2,10
Data/Baselines\modcma_bipop_F24_I2_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,59.1661598152,1,50,500,modcma_bipop,24,2,10
Data/Baselines\modcma_bipop_F24_I2_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,58.6134410962,1,100,1000,modcma_bipop,24,2,10
Data/Baselines\modcma_bipop_F24_I2_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,52.0327346988,1,500,5000,modcma_bipop,24,2,10
Data/Baselines\modcma_bipop_F24_I2_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,52.0327346988,1,1000,10000,modcma_bipop,24,2,10
Data/Baselines\modcma_bipop_F24_I2_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,17.9678820349,1,5000,50000,modcma_bipop,24,2,10
Data/Baselines\modcma_bipop_F24_I2_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,11.845084534,1,10000,100000,modcma_bipop,24,2,10
Data/Baselines\modcma_bipop_F24_I2_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,94.8132351638,2,10,100,modcma_bipop,24,2,10
Data/Baselines\modcma_bipop_F24_I2_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,62.0148079764,2,50,500,modcma_bipop,24,2,10
Data/Baselines\modcma_bipop_F24_I2_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,62.0148079764,2,100,1000,modcma_bipop,24,2,10
Data/Baselines\modcma_bipop_F24_I2_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,35.1549966017,2,500,5000,modcma_bipop,24,2,10
Data/Baselines\modcma_bipop_F24_I2_10D\data_f24_LunacekBiRastrigin\IOHprofiler_f24_DIM10.dat,29.8739687758,2,1000,10000,modcma_bipop,24,2,10
